nll,w_I,w_E,w_U,tau,noise_s,alpha_I_pos,alpha_I_neg,alpha_E,alpha_U,success,message,n_iter,person_id,true_w_I,true_w_E,true_w_U,true_tau,true_noise_s,true_alpha_I_pos,true_alpha_I_neg,true_alpha_E,true_alpha_U
0.007420035526296732,1.499952308371027,2.1853130265760664e-05,1.4999756111159226,9.999875218277623,0.0534986425873112,0.4164421447616477,0.07674666783665715,0.15847005089296945,0.36431266088979936,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,20,0,0.711541438766307,0.2200086041781335,0.4200234546952954,2.2812375835208796,0.1604706821246018,0.1853398974845823,0.2284359135409691,0.071734708157354,0.1554804549213176
3.506317907311435,0.20654296549251694,1.0908799303993464e-12,2.64110340033561e-18,9.999971149044603,7.837962766711758e-25,1.0,4.449758446027167e-17,1.0,1.0,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,34,1,0.567081482069919,0.411904133198442,0.3973020061551868,3.464788469571028,0.0894112412784403,0.1669171980447081,0.2295645767204954,0.1498501262850993,0.1048301897893208
3.84456375477618,5.25313660866577e-07,4.934425975834286e-11,1.4959302891585688,1.321533050202608,9.30350140572626e-10,0.0014199291215710261,0.005448726793668197,0.00032612713051833947,0.924893031675899,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,36,2,0.3694385643536657,0.6314368710235667,0.783944855271981,2.204028721863936,0.0967574436951342,0.2490298713321789,0.1799756115278907,0.159525020978626,0.1793939602588976
3.703914916502417,9.131989979842134e-07,1.4999999912045483,0.8787189303389106,3.149778323779965,2.4010644611291054e-11,0.039967733052225105,0.06727957893436916,0.9999572616721067,0.9999999995992492,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,33,3,0.3831534270489235,0.9243360104049024,0.8877083202029972,1.748000724610287,0.0857006951553492,0.1837955556592561,0.0928473614740877,0.0830779621812562,0.2838785601451677
0.07289458443794249,1.4999959144942532,1.4999953514987792,2.556136760314233e-06,9.999983670860741,0.06291631368123236,0.6488522756587664,0.4980283255174861,0.7468867899971179,0.3595417171714649,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,18,4,0.9485874299558588,0.2074523655073971,0.6969274043944742,3.470477759736311,0.0649971873386882,0.1575268808203254,0.151176938809753,0.0831141425916168,0.1372522087411287
0.0005003326734924201,1.4982206670181029,0.0011620880266328985,1.49914011230566,9.994781150410073,0.05141611644844774,0.5439330725891873,0.22068151606133132,0.279768329495335,0.36243262351812894,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,18,5,0.945404831548862,0.2828692015345692,0.9025015719788738,2.4256307252049467,0.1834569060508564,0.1984833367961997,0.0810895819549981,0.1204390678644735,0.1026574137017357
4.10378553908561,6.735168387942964e-22,0.6583585958742001,1.724853063022661e-21,10.0,0.12077888591420032,0.9865733491802192,0.8631947443687593,0.3568503570468397,0.9999999999637119,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,45,6,0.7074275578473554,0.8634784714977755,0.23526940943924,2.6674478851178085,0.0696229491052553,0.2459595907657671,0.0823163952547772,0.1604588779652126,0.2264168616899977
1.184759245500782e-05,1.336456050071603,1.3330261900529174,1.364530721886797,9.436133010589646,0.08578176260485963,0.7157143160806607,0.16446857333118067,0.4314740480080978,0.5310747524053814,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,11,7,0.8749289306176646,0.4649198945715256,0.2220804280957087,4.569634440514461,0.0891822794585315,0.1661179467477415,0.2467101145766174,0.0595642993383156,0.1991428137469361
6.8679080771305,1.555837521832206e-23,0.2146408588200526,1.4999999999998823,9.999999950800703,4.111612139123187e-18,3.7648182022067494e-06,4.207471135510771e-15,0.06366456513538538,0.05785700200120197,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,49,8,0.443099959414683,0.3681461479061135,0.828607061982064,3.623315496679169,0.0983373844604807,0.1383572033675906,0.18512544663802,0.1777934992186468,0.2484338497765005
4.234986028011578,0.05561321268447516,1.4999851699381266,3.901241075556189e-06,6.037995813207507,7.122208136467051e-07,0.9999940066326932,0.9999971177987954,3.889142348474589e-06,0.5424738975371346,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,28,9,0.7382365364457337,0.3797125327978306,0.3593039461812613,1.585488857043892,0.0867263816117525,0.145027268843761,0.2199475389249464,0.0682070572961422,0.1536102527494298
0.016984636225115503,0.22207204975002096,1.4999999893299505,1.4999999998990534,9.99999999967297,1.4353015188282872e-08,0.9999124937435949,0.9999527303047564,0.999974476774984,0.9981653036174853,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,23,10,0.82273632541386,0.3750729094498555,0.8432878849385144,3.9356912174288343,0.1196824826861378,0.161481158806679,0.233494002891088,0.0803396497973461,0.0833347763892572
0.28490662719694465,0.16650305826471284,9.339022183524402e-19,1.5,10.0,0.08712749744960904,0.9999995962050897,0.9999999673898348,0.9951476555098071,0.4871051937530915,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,40,11,0.6826020711529931,0.3764309554590551,0.3755373076971489,3.025425916163228,0.0543537229920072,0.1172259087396764,0.1858283770056699,0.1510791672844093,0.0912611828008772
6.8804040675532185,0.22209675899225406,0.551772354031495,1.4131903512173818e-14,0.5000000054476614,6.732203813075035e-13,1.0,0.9999999999999925,4.333134363628751e-10,0.984421964377819,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,28,12,0.7141997184074687,0.3085595897844514,0.5693587552412094,1.6759962172101963,0.1068655796282209,0.0923320568422963,0.1153691609762617,0.2403074269735067,0.1447815538910341
4.989046173093277,7.53248869742185e-27,1.4999999999584523,1.499999978983143,10.0,0.2749785976378839,1.511762673773854e-13,3.188974247900664e-13,0.23710412920019458,0.3796300480633311,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,37,13,0.7084680848811569,0.8629658488019667,0.7658469149648617,3.0242050075268696,0.1600692956020088,0.2430947462476155,0.1040164792774801,0.252049804701689,0.1845432266120639
0.0011645525838481162,1.4985976674770094,1.4974682288714287,1.4981631675811364,9.993098497991985,0.0008150964258537678,0.4962379354174792,0.49979522027111967,0.36495144534077667,0.37730158610615283,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,14,0.9053049472022175,0.3950907513527648,0.5717667732825854,3.6361609648068223,0.1068483956192396,0.0557399995540179,0.2201905672624918,0.0954599642894229,0.1030299625449347
0.0005015576088464458,1.4905225953322203,1.4975066858089419,1.497087040651215,9.985494715037104,0.0015333370003286781,0.11052746288842451,0.662900176749248,0.48638780495117456,0.3842177007917877,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,15,0.6426871734388866,0.7579339143281556,0.3010235943667271,4.539614190420304,0.1236318041785668,0.2245439469997069,0.1648128439252664,0.1673492362326275,0.1601171995340025
4.4952264495930905,1.5700855248142255e-08,1.307738076677156e-06,1.164476504779573,9.999999948427421,0.49999998657476574,0.7286731195924747,0.6243618828966843,0.00011866292187660195,0.3096294755955905,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,34,16,0.3213816055607651,0.8489136610200381,0.959300513886425,1.7981331793868052,0.0872286432815174,0.1616146069235257,0.1332348042820657,0.1990317113525063,0.2046045881243183
0.09412182373618748,1.4999999999893885,1.287446364176246e-06,1.4999998020260763,9.999999988978116,0.002023298094688931,0.02274423734218371,0.021452372116341357,9.146253885842564e-12,2.5020399914218556e-18,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,33,17,0.9580721602603024,0.3662303246588411,0.3688201562443144,3.811498480172128,0.0735585640071315,0.0847627096652869,0.0650129737802335,0.0506689306507214,0.1626259261544256
0.5742100944525206,0.05880491544289489,1.4999999999999887,2.3026966280560322e-23,10.0,0.08255361610868864,0.9999999999999922,0.999999999999996,0.5436554044201203,0.9999999999999722,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,43,18,0.6601592873759443,0.960629022245082,0.9996579335019612,3.8529855450613377,0.090426653895058,0.0580463346289232,0.2012537660825114,0.1676252058129084,0.2128773723584215
4.659218653238446,5.823834878124209e-10,0.2607719704789726,0.4516917442972423,9.999999997356547,0.05024997146539976,0.4338363803512637,7.608763630050269e-05,0.966204414850448,1.2776965900604563e-08,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,50,19,0.5874731084413762,0.4659519645685995,0.8102981420959834,2.820235189748601,0.1899278383572891,0.2239203366468137,0.2461549262665188,0.1097013860415623,0.1457427122324005
0.004968466972033845,1.499698997715147,1.4998971473080955,1.4998592097330674,9.999553121122789,0.05300336799630233,0.4985733154142128,0.5071167874329332,0.36217208508595305,0.3805732797033146,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,17,20,0.5471771775385006,0.2787545011065584,0.706998263024633,4.554027314124817,0.1165517827492558,0.1888002325586469,0.2306848124100972,0.0614977421693031,0.2490358662905529
0.00035369858238524805,1.4971118593194892,1.4920772088610725,0.009911281375273515,9.980484605404786,0.057716238097895126,0.3101627825914813,0.43753255923687223,0.5748523157543427,0.4762785760705497,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,21,0.8826683669281488,0.2853226139378887,0.5050914381261032,2.7563570515203604,0.0943808585323676,0.1898558159101467,0.054387919571913,0.257509390373211,0.1489514352278418
3.848532609376969e-05,1.448768544318801,0.5781652888355202,1.4777830386732629,9.860717472014864,0.016212481363176042,0.6297200279040134,0.31123877496126884,0.3738433969031324,0.4536789443327413,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,17,22,0.577181494385151,0.6956374936356237,0.9545353088462794,2.6480219863608156,0.1415123293787619,0.1795304761278883,0.1770807844755878,0.1660668840806701,0.225269291367736
9.038208109896212,1.4999999962242407,3.5612797389082043e-09,4.081014009164554e-08,7.976245132570579,1.7872645864469508e-11,0.005224822497517718,0.005341823811836353,0.3199780354930534,0.0008924698502259691,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,44,23,0.6710823376403539,0.2126248668089282,0.4122940066599787,1.943654902994731,0.1131440835365118,0.0727298613573093,0.0627116076294272,0.162068803567471,0.140509743454378
2.454987504207539,0.04163758009248695,0.1898264560803129,1.499997544674176,10.0,0.16128854551777516,1.0,1.0,5.059477893191852e-20,0.13617637494324414,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,60,24,0.8547414876325357,0.6908586244283719,0.7141593310638652,1.591888410087542,0.1893626436492405,0.2158921579919326,0.1034895450308221,0.0951040179902136,0.2256746932164011
9.032064591094844,3.722913101818162e-08,5.808198240726545e-09,0.2438013258654353,9.999983939192315,5.681504271320283e-09,0.36272752587469215,0.24398944147557464,0.015609481357769194,1.2348968829876139e-06,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,30,25,0.8138796218468833,0.8113287166089982,0.4315577049739501,1.919945202969422,0.124607799291999,0.1361310022707206,0.075837140351843,0.1831455869668559,0.1075276790191649
0.3910296241396539,1.4999955765773219,1.068034616421919e-06,1.889407248753853e-06,9.99993560929778,0.38265697224964945,0.9837383377365196,0.9785932545576351,0.9806365660987153,0.5697409557494904,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,19,26,0.6434530970706431,0.8334542378122869,0.9167014124454422,3.074067962778172,0.1714723876546957,0.1803674909297219,0.1143053525760856,0.1689072569857673,0.0877152691739096
4.7234514427327605,2.513447953496403e-32,1.5,0.8229696457009232,9.999999257772679,0.15851063040793606,1.055089542684302e-16,5.662961846545713e-13,7.6134147183975545e-31,3.992785849468544e-31,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,32,27,0.3031613266172481,0.7670672114968431,0.2677752096032016,3.4562272453187224,0.1465239895041979,0.1156953108507168,0.0755587528200691,0.225707718038855,0.2867771561048453
3.795017269506496e-05,1.4598246695984474,1.4713613323349675,1.4417817249614473,9.854598342937248,0.0662761331034271,0.27843735364958083,0.7439840115951121,0.4699371723939955,0.374964544457222,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,12,28,0.841007379321238,0.310718827682745,0.4000025692712057,3.7441266267155657,0.1811175417578355,0.1609081490848862,0.0705179463496818,0.2614730691833596,0.2627915120211947
9.24531534691513,0.013130089231548348,1.4522787276196738e-09,0.7101561388152836,9.825683608734524,1.7124533788073768e-12,0.9999997691778506,0.9999999977709955,0.0023038019750190476,0.10072491544862733,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,67,29,0.349851129438706,0.7345719223357079,0.6187876461425691,2.7621131519740643,0.1930105516978272,0.1588163919856067,0.2072824671690635,0.1769056472073345,0.0550835765720414
0.005433044386697132,1.499276413484692,1.4997365464861232,1.4983381600969814,9.998162068656923,0.0001353120439116581,0.44056662809909375,0.4224919883633947,0.3911941511017867,0.36074762859216813,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,30,0.3929007395085157,0.7256835200086651,0.2829310939997516,3.5366616254534904,0.1635018389662935,0.0766819179718728,0.1204598092228379,0.1346368145449252,0.2106989040506801
5.803774902887596,0.11375306066276494,0.7535577170603802,3.476157857371636e-23,10.0,0.03658727464809259,0.14719613364787956,0.13847901890997832,1.8791101176607776e-18,2.833285704570784e-07,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,52,31,0.7115754483939842,0.8331822630638146,0.2458864514532158,3.8491436111278374,0.1109315347261478,0.1526172038929104,0.1999795968523779,0.0899966816469829,0.0577851547725116
1.9405905246997797,1.499989326790163,1.5,0.5390450310621397,10.0,1.6025251369615103e-181,0.015235061901807557,0.003841155710386242,0.17094474770534698,1.6034794647719026e-263,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,106,32,0.6895586900964168,0.2689723853215462,0.4474325740227697,4.998582653770354,0.1578304489836079,0.15513913096606,0.2038329100749396,0.2558348498770976,0.0684376782278097
10.547105236022222,1.192250734728067e-06,0.821730447839542,1.626305519876789e-06,3.56797361255915,1.6053667013971473e-08,2.2949947356596128e-05,0.0020669543046475413,0.9999999972215063,0.0006378087611288799,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,34,33,0.5863558545403356,0.8437505233725864,0.7479926729565414,2.541018550004098,0.0609459538258018,0.0619826065869338,0.1379210999840822,0.1710627825268398,0.1010057533908496
10.375228282977476,3.326501239592818e-07,1.4999976398480004,1.4999997550951192,9.13027469226895,9.136630386243645e-08,0.0002296532407793253,0.0007223903060857804,6.669582154953867e-10,1.2743879363554615e-08,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,25,34,0.7708734770598453,0.8431726841553697,0.6154661682664666,2.021292326017557,0.1839697538117011,0.077956197154471,0.2362737471059979,0.1296325079398267,0.1482386469666207
7.740526109084082e-06,1.3707911745905919,1.3938551758332185,1.111340223062855,9.331676434193582,0.12632243657926207,0.2807217067849459,0.7458092700467293,0.4717441800894901,0.37683579095919,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,10,35,0.7773315028754326,0.4302315003983623,0.6587814430989161,3.401168069458974,0.1843640692310339,0.1289064911281726,0.1190269350329173,0.2432660821911242,0.0866190304801848
3.148087177611826,1.0914611357961947e-10,1.1959941813172745,1.49981987302269,9.999999924671807,0.4999999899267582,0.15321475273572682,0.9999962949005433,0.9999999999764502,6.017742316088462e-07,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,31,36,0.9013945343343388,0.2074137347840798,0.6543694949315964,1.875552417707383,0.1974490832556509,0.1069123304700092,0.2478198940177446,0.1858251208892437,0.1734781050854548
5.739438812555142,1.927758922591447e-12,0.05435450230285262,1.499999999822848,2.5324874930559904,1.678451133110177e-20,0.00020612681683079807,0.0017922093734092138,2.38616738609352e-08,0.9999999999999831,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,42,37,0.6300141501545606,0.7312755514717311,0.3747292981258607,2.3661290025800223,0.1632109324587298,0.2246270116975466,0.0663740612946549,0.1616869943741208,0.2259415312889681
0.03950274323645157,1.499923851741607,1.4999891681154853,9.33407266561234e-05,9.999921602808765,2.5569000829494417e-05,0.7560632293317375,0.7795221618249624,0.4154458101704934,0.5272365039685439,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,38,0.9826666279392808,0.7167046544777309,0.5362895511058623,4.974998095033076,0.1073719428277058,0.2239240570621417,0.2313534623049145,0.1439113834504969,0.2206825885253853
4.874921441819691,0.12335125837182573,1.4971580604298569,1.4999995848017131,3.167181325599246,0.10356056533451838,0.7127397257299775,0.7117548993918553,0.6021674612096903,2.2752976562329604e-08,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,39,39,0.530848165157443,0.4201231364068843,0.6453744944841877,3.570834927849461,0.1602818163986254,0.0850266376525061,0.1857500246572503,0.1889626664959281,0.0617210242381137
5.037376016967459,1.499999999999237,1.5,4.858907427951887e-17,9.999999999947384,0.1952678445534007,0.013103846829752982,0.01304310101538461,2.9393035068851288e-22,3.4229101126412443e-18,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,28,40,0.7779308585494185,0.8093031754477691,0.4561866278310448,2.210946219395602,0.0969383028305286,0.0591430895962189,0.2228169682938964,0.2353130946791222,0.0540549752503151
0.000864711281622613,1.4987596493972564,1.4983442103092637,1.4997032996758088,9.998159098423681,0.05449048674105441,0.6826563774591532,0.14763531232426888,0.4246316633127543,0.5314366310208039,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,17,41,0.3945663153543056,0.7577890528789595,0.4399797122719384,4.398217275496831,0.0620925377909865,0.2483349410566973,0.1799788903587845,0.0579211259139711,0.1513195745260716
0.035793734056822825,1.4999933472198992,2.308299793585644e-08,1.499999998379602,9.999999784672202,0.05728033232615276,0.38727480786159946,0.2711623548408071,0.1446129906429802,0.652131654620593,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,25,42,0.9638867175317328,0.5173624394471676,0.8188439329050581,1.6036898063080778,0.0909990542943196,0.2485171756901594,0.1481206912221586,0.138952799426462,0.2852857112426814
1.6279660911009668,9.426939841143589e-31,4.572610013989998e-75,1.5,9.38260659788629,8.49825470605521e-90,1.8503541453996866e-06,0.8195833381469606,1.0,1.0,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,23,43,0.4143776247156915,0.5039999944667646,0.8271122254961782,2.0399691171109193,0.1084432963095734,0.1221400456228121,0.0683040857392478,0.2857400568356131,0.1611839662490738
7.534515816044326,9.538744329133442e-20,2.9758534038270537e-09,1.4999999656456042,2.13610241940649,5.554611441585991e-11,0.9612923536387582,0.04615685609764073,0.40585478974886524,0.5634854149373519,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,32,44,0.27169507356831,0.6433758443180576,0.677539644229673,4.2455355348848265,0.1795577265902287,0.0524681229767908,0.1327620139536254,0.2447922764061009,0.2312109610086978
0.0011962446285647993,1.4992319326682928,1.4996304198748873,1.498734349071582,9.997918300769525,0.05444780068436558,0.4495050881625215,0.300786704417012,0.44005348268040184,0.4582354857894471,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,15,45,0.7721891130395411,0.8312614105760503,0.2591721084658308,4.967452150529388,0.1218852049658939,0.1301610194658747,0.1513225286059018,0.2800980461195739,0.2229272164745269
0.11256515451389398,1.4999999865812264,6.3682267309246394e-06,0.000704952929644404,9.999730676312506,1.9346843795353007e-06,0.6816176782079857,0.722566040274642,0.4276875545514733,0.40012805145097285,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,15,46,0.8151632383360325,0.7260813156646126,0.4840070555587917,3.764499467941915,0.0566445040291774,0.2467216411903965,0.1854943791728371,0.1499044365562705,0.2381706944324014
0.4393706892773816,1.0820727800152108,1.4999999361645924,2.2299530752241437e-12,9.99999994524875,4.1804168360933703e-11,1.9989827039851243e-09,1.3346960378997221e-09,0.9999999627075998,0.5335347824646611,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,45,47,0.6127951215174987,0.641528231860016,0.4647917244425353,2.992292842675888,0.1193081236241633,0.209551157660853,0.1759520637757357,0.0965967313209155,0.2143269777896524
0.008799399521627694,1.4940120787555011,1.4997877584439738,1.499821433930225,9.998768746294648,6.703222589264516e-05,0.21421496168359927,0.45255473432809834,0.581162552458897,0.46801659075574725,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,14,48,0.3122372280782376,0.4516640117286754,0.5608007765973209,1.687639419207929,0.1038558758257053,0.0519166879126562,0.0773069429324991,0.2538039851634655,0.290957272353735
7.362229500158922,1.4999999999999991,3.089002713531822e-19,0.7712756386682504,9.999999999999757,0.1891466501968809,0.02983409075475369,0.02917555319766174,0.6440100889175018,9.412947682650596e-25,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,37,49,0.8367047116819419,0.3764236050372714,0.2261560694864566,2.286951958251224,0.0933005465211819,0.206148039485993,0.1631300922371719,0.2431369095405928,0.1738283357577886
